"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","language","collected","DOI_flag","database","source-app","rec-number","foreign-keys","ref-type","contributors","titles","pages","number","dates","publisher","isbn","urls","notes","periodical","volume","electronic-resource-num","pdfs"
"161",0,"M. Moreno, G. Silva, C. FalcÛn, J.J. Brito, Y. GarcÌa O.","Effect of two irrigation systems on bean (Phaseolus vulgaris L) under conditions of the valle de quÕbor, Venezuela [EvaluaciÛn del efecto de dos sistemas de riego en el cultivo de la caraota (Phaseolus vulgaris L) en condiciones del valle de quÌbor, estado lara]",2014,"IRRIGA",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923170263&partnerID=40&md5=e68de0d3ed527922af10d8e25eaeeb07",NA,161,"8/10/2018","Article","",NA,NA,19,4,641,654,0,0,0,5,4,"spanish","in corpus","DOI absent","spanish.enl","EndNote","380","3800","2","Moreno, M.Silva, G.FalcÛn, C.Brito, J. J.O, Y. GarcÌa","Effect of two irrigation systems on bean (Phaseolus vulgaris L) under conditions of the valle de quÕbor, Venezuela [EvaluaciÛn del efecto de dos sistemas de riego en el cultivo de la caraota (Phaseolus vulgaris L) en condiciones del valle de quÌbor, estado lara]","641-654","Query date: 2018-08-10",2014,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923170263&partnerID=40&md5=e68de0d3ed527922af10d8e25eaeeb07","19",NA,NA,NA,"manual_download_spanish/876/688-Texto do artigo-6516-1-10-20150205.pdf"
"569",9,"J.L. Moreno-Ruiz, M. Tapia-GarcÌa, Ma.D.C. Gonz·lez-Macias, Ma.G. Figueroa-Torres","Phytoplankton from Tehuantepec River, Oaxaca, Mexico and some biogeographical relationships [Fitoplancton del rÌo Tehuantepec, Oaxaca, MÈxico y algunas relaciones biogeogr·ficas]",2008,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749119584&partnerID=40&md5=bdc3029760f4eff16a0b2b3d7f2b3587",NA,569,"8/10/2018","Article","",NA,NA,56,1,27,54,9,0.9,2,4,10,"spanish","in corpus","DOI absent","spanish.enl","EndNote","963","9630","2","Moreno-Ruiz, J. L.Tapia-GarcÌa, M.Gonz·lez-Macias, Ma D. C.Figueroa-Torres, Ma G.","Phytoplankton from Tehuantepec River, Oaxaca, Mexico and some biogeographical relationships [Fitoplancton del rÌo Tehuantepec, Oaxaca, MÈxico y algunas relaciones biogeogr·ficas]","27-54","Query date: 2018-08-10",2008,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749119584&partnerID=40&md5=bdc3029760f4eff16a0b2b3d7f2b3587","56Cited By (since 2008): 9",NA,NA,NA,"manual_download_spanish/877/5507-7804-1-PB.pdf"
"664",0,"H. RodrÌguez Morillo, J.F. Febrilet Huertas","Hydrogeological potential of the Dominican Republic [Potencial hidrogeolÛgico de la Rep˙blica Dominicana]",2006,"Boletin Geologico y Minero",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749094740&partnerID=40&md5=c4c48c6008e63826ec9feb20b1613322",NA,664,"8/10/2018","Article","",NA,NA,117,1,187,200,0,0,0,2,12,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1058","10580","2","Morillo, H. RodrÌguezHuertas, J. F. Febrilet","Hydrogeological potential of the Dominican Republic [Potencial hidrogeolÛgico de la Rep˙blica Dominicana]","187-200","Query date: 2018-08-10",2006,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749094740&partnerID=40&md5=c4c48c6008e63826ec9feb20b1613322","117",NA,NA,NA,"manual_download_spanish/878/Art.12.PDF"
"1305",0,"MR Moshinsky, JJC Garcia","Per unit cost estimate of water produced by hygroscopic cloud seeding",2004,"INGENIERIA HIDRAULICA EN MEXICO",NA,NA,NA,278,"8/10/2018","Journal article","",NA,NA,19,1,17,26,0,0,0,2,14,"spanish","in corpus","DOI absent","spanish.enl","EndNote","614","6140","17","Moshinsky, M. R.Garcia, J. J. C.","Per unit cost estimate of water produced by hygroscopic cloud seedingINGENIERIA HIDRAULICA EN MEXICO","17-26","1",2004,"NA","NA","NA",NA,"INGENIERIA HIDRAULICA EN MEXICO","19",NA,"manual_download_spanish/880/CUDAPATDSHDT.PDF"
"752",0,"M. Rosengaus Moshinsky, J.J. CalderÛn GarcÌa","Per unit cost estimate of water produced by hygroscopic cloud seeding [Costo unitario del agua producida a travÈs del sembrado higroscÛpico de tormentas]",2004,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642331570&partnerID=40&md5=587e79e7f86b9d76bc309382440c8a2f",NA,752,"8/10/2018","Article","",NA,NA,19,1,17,26,0,0,0,2,14,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1146","11460","2","Moshinsky, M. RosengausGarcÌa, J. J. CalderÛn","Per unit cost estimate of water produced by hygroscopic cloud seeding [Costo unitario del agua producida a travÈs del sembrado higroscÛpico de tormentas]","17-26","Query date: 2018-08-10",2004,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642331570&partnerID=40&md5=587e79e7f86b9d76bc309382440c8a2f","19",NA,NA,NA,"manual_download_spanish/881/881.pdf"
"951",3,"P. Mourguiart, J. Argollo, D. Wirrmann","Lake Titicaca paleohydrological evolution during the Holocene [Evolucion paleohidrologica de la cuenca del Lago Titicaca durante el Holoceno]",1995,"Bulletin - Institut Francais d'Etudes Andines",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029426802&partnerID=40&md5=6e5e0496e8544c4efaefc0c4327ffd40",NA,951,"8/10/2018","Article","",NA,NA,24,3,573,583,3,0.13,1,3,23,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1345","13450","2","Mourguiart, P.Argollo, J.Wirrmann, D.","Lake Titicaca paleohydrological evolution during the Holocene [Evolucion paleohidrologica de la cuenca del Lago Titicaca durante el Holoceno]","573-583","Query date: 2018-08-10",1995,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029426802&partnerID=40&md5=6e5e0496e8544c4efaefc0c4327ffd40","24Cited By (since 1995): 3",NA,NA,NA,"manual_download_spanish/882/882.pdf"
"1408",0,"Hip√≥lito Mu√±oz-Nava, Juan Su√°rez-S√°nchez, Andrea Vera-Reyes, J√ºrgen Baumann, Miguel Francisco Carre√≥n-Coca, Ra√∫l Gehiel Montealegre-Mu√±oz","Relationship between nitrogen and the Zahuapan River microbasins, Mexico",2013,"Tecnolog√≠a y ciencias del agua",NA,NA,NA,70,"8/10/2018","Journal article","",NA,NA,4,4,47,61,0,0,0,6,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","179","1790","17","Mu√±oz-Nava, Hip√≥litoSu√°rez-S√°nchez, JuanVera-Reyes, AndreaBaumann, J√ºrgenCarre√≥n-Coca, Miguel FranciscoMontealegre-Mu√±oz, Ra√∫l Gehiel","Relationship between nitrogen and the Zahuapan River microbasins, MexicoTecnolog√≠a y ciencias del agua","47-61","4",2013,"NA","NA","NA",NA,"Tecnolog√≠a y ciencias del agua","4",NA,"manual_download_spanish/883/353531984003.pdf"
"355",1,"B.M. Mulligan, M.C. Ryan, T.P. C·mbara","Delineating volcanic aquifer recharge areas using geochemical and isotopic tools",2011,"Hydrogeology Journal",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255207110&doi=10.1007%2fs10040-011-0766-6&partnerID=40&md5=56945f37a66e590eb6c1497b2f7169ee",NA,355,"8/10/2018","Article","10.1007/s10040-011-0766-6",NA,NA,19,7,1335,1347,1,0.14,0,3,7,"spanish","in corpus","DOI present","spanish.enl","EndNote","749","749","2","Mulligan, B. M.Ryan, M. C.C·mbara, T. P.","Delineating volcanic aquifer recharge areas using geochemical and isotopic tools","1335-1347","Query date: 2018-08-10",2011,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255207110&doi=10.1007%2fs10040-011-0766-6&partnerID=40&md5=56945f37a66e590eb6c1497b2f7169eehttps://link.springer.com/content/pdf/10.1007%2Fs10040-011-0766-6.pdfinternal-pdf://3416570723/Mulligan-2011-Delineating volcanic aquifer rec.pdf","19Cited By (since 2011): 1",NA,NA,"10.1007/s10040-011-0766-6","3416570723/Mulligan-2011-Delineating volcanic aquifer rec.pdf"
"975",0,"E. Mendez Mungaray","The distribution of drinking water supplies in Tijuana: an indicator of living conditions [El servicio de agua potable y su distribucion en Tijuana: un indicador de las condiciones de vida de la poblacion]",1993,"Geografia y Desarrollo",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027706651&partnerID=40&md5=90c51e3c69a1cf85b16b213c685bd63a",NA,975,"8/10/2018","Article","",NA,NA,3,8,62,71,0,0,0,1,25,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1369","13690","2","Mungaray, E. Mendez","The distribution of drinking water supplies in Tijuana: an indicator of living conditions [El servicio de agua potable y su distribucion en Tijuana: un indicador de las condiciones de vida de la poblacion]","62-71","Query date: 2018-08-10",1993,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027706651&partnerID=40&md5=90c51e3c69a1cf85b16b213c685bd63a","3",NA,NA,NA,"manual_download_spanish/886/53043185003.pdf"
"803",0,"F. CastrillÛn Munoz, R. Aravena","Evidence of intensive exploitation in the Bogot· River Upper Basin, Colombia [Algunas evidencias de explotaciÛn intensiva de los acuÌferos en la Cuenca Alta del RÌo Bogot·, Colombia]",2002,"Boletin Geologico y Minero",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042768639&partnerID=40&md5=6ee9b6726e34799abc29072c7fd3da53",NA,803,"8/10/2018","Article","",NA,NA,113,3,283,301,0,0,0,2,16,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1197","11970","2","Munoz, F. CastrillÛnAravena, R.","Evidence of intensive exploitation in the Bogot· River Upper Basin, Colombia [Algunas evidencias de explotaciÛn intensiva de los acuÌferos en la Cuenca Alta del RÌo Bogot·, Colombia]","283-301","Query date: 2018-08-10",2002,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042768639&partnerID=40&md5=6ee9b6726e34799abc29072c7fd3da53","113",NA,NA,NA,"manual_download_spanish/887/9-ARTICULO EVIDENCIAS DE.pdf"
"1115",1,"Hipolito Munoz, Saturnino Orozco, Andrea Vera, Juan Suarez, Edelmira Garcia, Mercedes Neria, Jose Jimenez","Relationship between Dissolved Oxygen, Rainfall and Temperature: Zahuapan River, Tlaxcala, Mexico",2015,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,88,"8/10/2018","Journal article","",NA,NA,6,5,59,74,1,0.33,0,7,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","217","2170","17","Munoz, HipolitoOrozco, SaturninoVera, AndreaSuarez, JuanGarcia, EdelmiraNeria, MercedesJimenez, Jose","Relationship between Dissolved Oxygen, Rainfall and Temperature: Zahuapan River, Tlaxcala, MexicoTECNOLOGIA Y CIENCIAS DEL AGUA","59-74","5",2015,"NA","NA","NA","Cited By (since 2015): 1","TECNOLOGIA Y CIENCIAS DEL AGUA","6",NA,"manual_download_spanish/889/Munoz et al. (2015) Relacion entre oxigeno disuelto, precipitacion pluvial y temperatura.pdf"
"121",1,"H. MuÒoz, S. Orozco, A. Vera, J. Su·rez, E. GarcÌa, M. Neria, J. JimÈnez","Relationship between dissolved oxygen, rainfall and temperature: Zahuapan River, Tlaxcala, Mexico [RelaciÛn entre oxÌgeno disuelto, precipitaciÛn pluvial y temperatura: rÌo Zahuapan, Tlaxcala, MÈxico]",2015,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030454437&partnerID=40&md5=a2f0e993a5ca6b3d1833f1c5a96563be",NA,121,"8/10/2018","Article","",NA,NA,6,5,59,74,1,0.33,0,7,3,"spanish","in corpus","DOI absent","spanish.enl","EndNote","296","2960","2","MuÒoz, H.Orozco, S.Vera, A.Su·rez, J.GarcÌa, E.Neria, M.JimÈnez, J.","Relationship between dissolved oxygen, rainfall and temperature: Zahuapan River, Tlaxcala, Mexico [RelaciÛn entre oxÌgeno disuelto, precipitaciÛn pluvial y temperatura: rÌo Zahuapan, Tlaxcala, MÈxico]","59-74","Query date: 2018-08-10",2015,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030454437&partnerID=40&md5=a2f0e993a5ca6b3d1833f1c5a96563be","6Cited By (since 2015): 1",NA,NA,NA,"manual_download_spanish/890/v6n5a5.pdf"
"257",0,"H. MuÒoz-Nava, J. Su·rez-S·nchez, A. Vera-Reyes, J. Baumann, M.F. CarreÛn-Coca, R.G. Montealegre-MuÒoz","Relationship between nitrogen and the Zahuapan River microbasins, Mexico [RelaciÛn entre el nitrÛgeno y las microcuencas del rÌo Zahuapan, MÈxico]",2013,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902215296&partnerID=40&md5=96bc440a08e30751eb9a9fb0a8ec3e64",NA,257,"8/10/2018","Article","",NA,NA,4,4,47,61,0,0,0,6,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","573","5730","2","MuÒoz-Nava, H.Su·rez-S·nchez, J.Vera-Reyes, A.Baumann, J.CarreÛn-Coca, M. F.Montealegre-MuÒoz, R. G.","Relationship between nitrogen and the Zahuapan River microbasins, Mexico [RelaciÛn entre el nitrÛgeno y las microcuencas del rÌo Zahuapan, MÈxico]","47-61","Query date: 2018-08-10",2013,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902215296&partnerID=40&md5=96bc440a08e30751eb9a9fb0a8ec3e64","4",NA,NA,NA,"manual_download_spanish/891/v4n4a3.pdf"
"736",7,"J.F. Munoz-Pardo, C.A. Ortiz-Astete, L. Mardones-PÈrez, P. de Vidts-Sabelle","Hydrogeological functioning of the aquifer of the nucleus of the Atacama salt plain in Chile [Funcionamiento hidrogeolÛgico del acuÌfero del n˙cleo del salar de Atacama, Chile]",2004,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344634875&partnerID=40&md5=1c42ddd199ecdb439a99edfcb20c0249",NA,736,"8/10/2018","Article","",NA,NA,19,3,69,81,7,0.5,2,4,14,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1130","11300","2","Munoz-Pardo, J. F.Ortiz-Astete, C. A.Mardones-PÈrez, L.Vidts-Sabelle, P. de","Hydrogeological functioning of the aquifer of the nucleus of the Atacama salt plain in Chile [Funcionamiento hidrogeolÛgico del acuÌfero del n˙cleo del salar de Atacama, Chile]","69-81","Query date: 2018-08-10",2004,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344634875&partnerID=40&md5=1c42ddd199ecdb439a99edfcb20c0249","19Cited By (since 2004): 7",NA,NA,NA,"manual_download_spanish/893/893.pdf"
"724",1,"P.D. Murillo, J.L. Reta Mendiola, B. S·nchez Luna","Culture of Poecilia reticulata (Pisces: Poecilidae) in tropical water bodies, Veracruz, MÈxico [Cultivo de Poecilia reticulata (Pisces: Poecilidae) en cuerpos de aguas tropicales, Veracruz, MÈxico]",2004,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23844557536&partnerID=40&md5=c04bd9b611c7225749056457cf86b366",NA,724,"8/10/2018","Article","",NA,NA,52,4,951,958,1,0.07,0,3,14,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1118","11180","2","Murillo, P. D.Mendiola, J. L. RetaLuna, B. S·nchez","Culture of Poecilia reticulata (Pisces: Poecilidae) in tropical water bodies, Veracruz, MÈxico [Cultivo de Poecilia reticulata (Pisces: Poecilidae) en cuerpos de aguas tropicales, Veracruz, MÈxico]","951-958","Query date: 2018-08-10",2004,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23844557536&partnerID=40&md5=c04bd9b611c7225749056457cf86b366","52Cited By (since 2004): 1",NA,NA,NA,"manual_download_spanish/897/Cultivo_de_Poecilia_reticulata_Pisces_Poecilidae_e.pdf"
"1173",1,"Daniel Murillo-Licea, Denise Soares-Moraes","The water governability and water governance pendulum in Mexico",2013,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,146,"8/10/2018","Journal article","",NA,NA,4,3,149,163,1,0.2,1,2,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","351","3510","17","Murillo-Licea, DanielSoares-Moraes, Denise","The water governability and water governance pendulum in MexicoTECNOLOGIA Y CIENCIAS DEL AGUA","149-163","3",2013,"NA","NA","NA","Cited By (since 2013): 1","TECNOLOGIA Y CIENCIAS DEL AGUA","4",NA,"manual_download_spanish/898/v4n3a9.pdf"
"222",1,"D. Murillo-Licea, D. Soares-Moraes","The water governability and water governance pendulum in Mexico [El pÈndulo de la gobernabilidad y la gobernanza del agua en MÈxico]",2013,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880267741&partnerID=40&md5=08b22dffffb21ce7e44930b74d1df330",NA,222,"8/10/2018","Article","",NA,NA,4,3,149,163,1,0.2,1,2,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","503","5030","2","Murillo-Licea, D.Soares-Moraes, D.","The water governability and water governance pendulum in Mexico [El pÈndulo de la gobernabilidad y la gobernanza del agua en MÈxico]","149-163","Query date: 2018-08-10",2013,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880267741&partnerID=40&md5=08b22dffffb21ce7e44930b74d1df330","4Cited By (since 2013): 1",NA,NA,NA,"manual_download_spanish/899/v4n3a9.pdf"
"1190",1,"Rosa Murillo-Torres, Blanca-Prado, Juan C. Duran-Alvarez, Blanca Jimenez-Cisneros","Retention of 4-nonylphenol and bis(2-ethylhexyl) phthalate in soil in the Tula Valley, Hidalgo, Mexico.",2012,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,163,"8/10/2018","Journal article","",NA,NA,3,4,113,126,1,0.17,0,4,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","385","3850","17","Murillo-Torres, RosaBlanca, PradoDuran-Alvarez, Juan C.Jimenez-Cisneros, Blanca","Retention of 4-nonylphenol and bis(2-ethylhexyl) phthalate in soil in the Tula Valley, Hidalgo, MexicoTECNOLOGIA Y CIENCIAS DEL AGUA","113-126","4",2012,"NA","NA","NA","Cited By (since 2012): 1","TECNOLOGIA Y CIENCIAS DEL AGUA","3",NA,"manual_download_spanish/900/Murillo-Torres et al. (2012) Retencion de 4-nonilfenol en suelos.pdf"
"1190.1",1,"Rosa Murillo-Torres, Blanca-Prado, Juan C. Duran-Alvarez, Blanca Jimenez-Cisneros","Retention of 4-nonylphenol and bis(2-ethylhexyl) phthalate in soil in the Tula Valley, Hidalgo, Mexico.",2012,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,163,"8/10/2018","Journal article","",NA,NA,3,4,113,126,1,0.17,0,4,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","243","2430","17","Murillo-Torres, RosaPrado, BlancaDur√°n-√Ålvarez, Juan C.Jim√©nez-Cisneros, Blanca","Retention of 4-nonylphenol and bis(2-ethylhexyl) phthalate in soil in the Tula Valley, Hidalgo, MexicoTecnolog√≠a y ciencias del agua","113-126","4",2012,"NA","NA","NA",NA,"Tecnolog√≠a y ciencias del agua","3",NA,"manual_download_spanish/901/v3n4a7.pdf"
"889",24,"N. Narv·ez, C. Lodeiros, L. Freites, M. NuÒez, D. Pico, A. Prieto","Abundancia de juveniles y crecimiento de Pinna carnea (Mytiloida: Pinnacea) en cultivo suspendido",2000,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034575009&partnerID=40&md5=e5a30d65e06fb1feda3319327f7232ab",NA,889,"8/10/2018","Article","",NA,NA,48,4,785,797,24,1.33,4,6,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1283","12830","2","Narv·ez, N.Lodeiros, C.Freites, L.NuÒez, M.Pico, D.Prieto, A.","Abundancia de juveniles y crecimiento de Pinna carnea (Mytiloida: Pinnacea) en cultivo suspendido","785-797","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034575009&partnerID=40&md5=e5a30d65e06fb1feda3319327f7232ab","48Cited By (since 2000): 24",NA,NA,NA,"manual_download_spanish/906/18898-41104-1-SM (1).pdf"
"154",1,"J. N·var","Spatial and temporal hydro-climatic variability in Durango, Mexico [Variabilidad hidroclim·tica espacial y temporal en Durango, MÈxico]",2014,"Tecnologia y Ciencias del Agua",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901006226&partnerID=40&md5=3fe399764a1ca26999ab46a8d7049aea",NA,154,"8/10/2018","Article","",NA,NA,5,1,99,120,1,0.25,1,1,4,"spanish","in corpus","DOI absent","spanish.enl","EndNote","366","3660","2","N·var, J.","Spatial and temporal hydro-climatic variability in Durango, Mexico [Variabilidad hidroclim·tica espacial y temporal en Durango, MÈxico]","99-120","Query date: 2018-08-10",2014,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901006226&partnerID=40&md5=3fe399764a1ca26999ab46a8d7049aea","5Cited By (since 2014): 1",NA,NA,NA,"manual_download_spanish/908/v5n1a7.pdf"
"856",17,"A. De Jes˙s Navarrete","Crecimiento del caracol Strombus gigas (Gastropoda: Strombidae) en cuatro ambientes de Quintana Roo, MÈxico",2001,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042763679&partnerID=40&md5=355ff84d7b15e4cc69c856f5ad5e46ae",NA,856,"8/10/2018","Article","",NA,NA,49,1,85,91,17,1,17,1,17,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1250","12500","2","Navarrete, A. De Jes˙s","Crecimiento del caracol Strombus gigas (Gastropoda: Strombidae) en cuatro ambientes de Quintana Roo, MÈxico","85-91","Query date: 2018-08-10",2001,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042763679&partnerID=40&md5=355ff84d7b15e4cc69c856f5ad5e46ae","49Cited By (since 2001): 17",NA,NA,NA,"manual_download_spanish/909/16756-33710-1-SM.pdf"
